asas_sn_id,jd,mag,mag_err,phot_filter,camera
609885843909,2459144.6661969,11.646799455112797,0.001262463799724051,g,bk
609885843909,2459146.663231,11.638420037741339,0.0014566461899196538,g,bk
609885843909,2458836.8071523,11.726936758991906,0.001277597795938756,g,bk
609885843909,2459158.8537865,11.599500750631586,0.0018835196071119314,g,bG
609885843909,2459186.852365,11.662016436499945,0.0017922952953791421,g,bk
609885843909,2459254.364541,11.653521904322515,0.0007666343049625936,g,bn
609885843909,2459054.6919726,11.714561022022547,0.002782599674829148,g,bn
609885843909,2458133.6527558,11.699860463566726,0.0006644712212984353,g,bk
609885843909,2459263.6345618,11.65139517334019,0.0012490940716209868,g,bk
609885843909,2459285.5723357,11.627953009735336,0.0013454668362964549,g,bk
609885843909,2459243.4368372,11.669647803326344,0.0016298186492230218,g,bn
609885843909,2458217.5616011,11.679359092947688,0.0006888578202407028,g,bk
609885843909,2458512.5205078,11.660942601985944,0.0009353121996203877,g,bn
609885843909,2458434.8296256,11.703489442146992,0.0010161685764745302,g,bG
609885843909,2458794.6600811,11.714036172423954,0.0016766383560881581,g,bG
609885843909,2458085.5703882,11.667108084381507,0.0010865990547175518,g,bo
609885843909,2458156.3917319,11.688955971715984,0.0004091079426453082,g,bn
609885843909,2458823.4294711,11.788151277536372,0.0017839510256724412,g,bo
609885843909,2458509.4141788,11.745021191487943,0.001542117016266768,g,bo
609885843909,2459338.501076,11.658191714229831,0.0011532375747981987,g,bk
609885843909,2458855.6369752,11.716273248697377,0.0019353266300295056,g,bk
609885843909,2458543.6562036,11.690655908044663,0.0008172627806561844,g,bG
609885843909,2458580.5372879,11.731240414185562,0.0012932374177877235,g,bk
609885843909,2459188.6092865,11.685757074866732,0.0012392148406509401,g,bG
609885843909,2458482.7316418,11.701810368437787,0.0010966808261193954,g,bG
609885843909,2458132.6525995,11.655638417667362,0.001055020247381843,g,bk
609885843909,2458795.4020323,11.854117215995728,0.002653422851218618,g,bo
609885843909,2458831.8090407,11.718542612887317,0.0018870854911496606,g,bG
609885843909,2458464.5465594,11.649391887851747,0.0012787085056183201,g,bk
609885843909,2458707.8984402,11.706316336246637,0.0012285641280618451,g,bG
609885843909,2458513.4922205,11.765985546697513,0.0015646524268578875,g,bo
609885843909,2458325.9449592,11.735464522628513,0.004579072559342722,g,bk
609885843909,2458454.7718196,11.744910666130204,0.0013849826001948022,g,bk
609885843909,2459122.5023616,11.795391302759024,0.0027302966451510334,g,bo
609885843909,2459331.5274055,11.664043173300701,0.0023735702746861516,g,bk
609885843909,2458185.3106712,11.700942903112301,0.0007433990228122875,g,bo
609885843909,2458170.314766,11.639846397549263,0.0010635873284901862,g,bo
609885843909,2458922.4140877,11.682519135364245,0.0015536570597793386,g,bn
609885843909,2458082.8307071,11.660762693646383,0.0009141801720997236,g,bk
609885843909,2458883.7534983,11.701136479537684,0.0011485012131677505,g,bG
609885843909,2458440.7406011,11.700273335153504,0.0009910571878675497,g,bk
609885843909,2458080.5704786,11.665000567525814,0.0007161912214596652,g,bo
609885843909,2458535.7059353,11.719182083301174,0.0020955266297866073,g,bG
609885843909,2458724.8504915,11.701532475614245,0.0009876842064840395,g,bG
609885843909,2458747.5695807,11.974965675749441,0.004088180047295391,g,bo
609885843909,2458439.6372857,11.750902008056148,0.0017987606479988624,g,bG
609885843909,2458513.7664288,11.692946343615837,0.0010908285395655093,g,bG
609885843909,2458492.670662,11.758278631312267,0.0017368641042011402,g,bG
609885843909,2458980.2369999,11.829319789177472,0.002097853935241964,g,bo
609885843909,2459176.6896808,11.704742097197547,0.0010446611951025542,g,bk
609885843909,2458112.5174071,11.653521353946982,0.0009029495703012953,g,bn
609885843909,2458475.6849496,11.745904424415102,0.0022040824772344802,g,bk
609885843909,2458477.7563535,11.692215393159849,0.0014815032097895513,g,bk
609885843909,2458532.3665684,11.77741256058028,0.0021155063408357477,g,bo
609885843909,2458798.6931004,11.708101101359869,0.0013080837692211389,g,bk
609885843909,2458091.3596352,11.646305789273008,0.0017821726210339906,g,bn
609885843909,2458509.3470466,11.675348323386745,0.0006501320642992815,g,bn
609885843909,2459055.6879013,11.624380083420329,0.0022456874355350244,g,bn
609885843909,2458510.4703025,11.730256622854245,0.0013563642109213094,g,bo
609885843909,2458468.7094089,11.712007480187747,0.0014271546244932687,g,bG
609885843909,2458490.694018,11.728820866771407,0.0011832890531531038,g,bk
609885843909,2458044.8720694,11.67248538701353,0.0008723959592219682,g,bk
609885843909,2458165.3614774,11.699475143793286,0.0007739787348007795,g,bo
609885843909,2458229.539021,11.68307248559644,0.0008277399891255998,g,bk
609885843909,2459181.4920506,11.821996035098126,0.0025557491641156472,g,bo
609885843909,2458168.3791676,11.699017201883773,0.0007868395793036206,g,bo
609885843909,2458463.5707009,11.728550011756704,0.0014655400796651258,g,bG
609885843909,2458446.6933133,11.733748709111689,0.002139061678867978,g,bk
609885843909,2459325.4985334,11.669680784122416,0.001197282828313076,g,bG
609885843909,2459243.7654559,11.696294412607827,0.0029692319602876646,g,bG
609885843909,2458772.5754911,11.777765383959665,0.0021009153943587775,g,bo
609885843909,2458411.8106243,11.727796280494061,0.0013998096682056626,g,bk
609885843909,2458419.7784064,11.684940392642824,0.0012858767459736028,g,bk
609885843909,2458820.6577265,11.741516045126676,0.0017153905646584665,g,bG
609885843909,2458205.599537,11.702429374025012,0.0011513578680439373,g,bk
609885843909,2458111.5023651,11.731758909880872,0.0012173284737967908,g,bo
609885843909,2458764.7459403,11.639096150950506,0.001513415243120023,g,bG
609885843909,2458563.3230132,11.726343948671536,0.002232711184768568,g,bn
609885843909,2458100.5577965,11.642245365059358,0.0010679712218718861,g,bo
609885843909,2458250.4669541,11.710246784219628,0.0009401762484093424,g,bk
